day,fills,pnl_TOMATOES,pos_TOMATOES,timestamp
-2,0,14.0,10,18600
-2,0,44.0,10,18700
-2,0,19.0,10,18800
-2,0,19.0,10,18900
-2,0,19.0,10,19000
-2,0,19.0,10,19100
-2,0,14.0,10,19200
-2,0,4.0,10,19300
-2,0,9.0,10,19400
-2,0,-1.0,10,19500
-2,0,4.0,10,19600
-2,0,4.0,10,19700
-2,0,4.0,10,19800
-2,0,9.0,10,19900
-2,0,14.0,10,20000
-2,0,14.0,10,20100
-2,0,19.0,10,20200
-2,0,14.0,10,20300
-2,0,24.0,10,20400
-2,0,24.0,10,20500
-2,0,19.0,10,20600
-2,0,14.0,10,20700
-2,0,14.0,10,20800
-2,0,9.0,10,20900
-2,0,9.0,10,21000
-2,0,9.0,10,21100
-2,0,9.0,10,21200
-2,0,14.0,10,21300
-2,0,9.0,10,21400
-2,0,14.0,10,21500
-2,0,9.0,10,21600
-2,0,19.0,10,21700
-2,0,14.0,10,21800
-2,0,9.0,10,21900
-2,0,4.0,10,22000
-2,0,9.0,10,22100
-2,0,14.0,10,22200
-2,1,-43.5,19,22300
-2,1,-46.0,20,22400
-2,0,24.0,20,22500
-2,0,14.0,20,22600
-2,0,14.0,20,22700
-2,0,14.0,20,22800
-2,0,44.0,20,22900
-2,0,24.0,20,23000
-2,0,24.0,20,23100
-2,0,34.0,20,23200
-2,0,94.0,20,23300
-2,0,54.0,20,23400
-2,0,44.0,20,23500
-2,0,54.0,20,23600
-2,0,54.0,20,23700
-2,0,34.0,20,23800
-2,0,34.0,20,23900
-2,0,24.0,20,24000
-2,0,24.0,20,24100
-2,0,24.0,20,24200
-2,0,14.0,20,24300
-2,0,14.0,20,24400
-2,0,24.0,20,24500
-2,0,34.0,20,24600
-2,0,44.0,20,24700
-2,0,34.0,20,24800
-2,0,44.0,20,24900
-2,0,44.0,20,25000
-2,0,34.0,20,25100
-2,0,34.0,20,25200
-2,0,44.0,20,25300
-2,0,44.0,20,25400
-2,0,44.0,20,25500
-2,0,44.0,20,25600
-2,0,34.0,20,25700
-2,0,114.0,20,25800
-2,0,64.0,20,25900
-2,0,84.0,20,26000
-2,0,84.0,20,26100
-2,0,94.0,20,26200
-2,0,104.0,20,26300
-2,0,94.0,20,26400
-2,0,74.0,20,26500
-2,0,64.0,20,26600
-2,0,104.0,20,26700
-2,0,-26.0,20,26800
-2,0,44.0,20,26900
-2,0,34.0,20,27000
-2,0,44.0,20,27100
-2,0,54.0,20,27200
-2,0,34.0,20,27300
-2,0,-26.0,20,27400
-2,0,34.0,20,27500
-2,0,44.0,20,27600
-2,0,104.0,20,27700
-2,0,34.0,20,27800
-2,0,24.0,20,27900
-2,0,14.0,20,28000
-2,0,-46.0,20,28100
-2,0,34.0,20,28200
-2,0,54.0,20,28300
-2,0,44.0,20,28400
-2,0,44.0,20,28500
-2,0,34.0,20,28600
-2,1,72.0,8,28700
-2,0,44.0,8,28800
-2,0,44.0,8,28900
-2,0,52.0,8,29000
-2,0,52.0,8,29100
-2,0,56.0,8,29200
-2,0,56.0,8,29300
-2,0,64.0,8,29400
-2,0,64.0,8,29500
-2,0,64.0,8,29600
-2,0,64.0,8,29700
-2,0,68.0,8,29800
-2,0,64.0,8,29900
-2,0,60.0,8,30000
-2,0,84.0,8,30100
-2,0,72.0,8,30200
-2,0,64.0,8,30300
-2,0,60.0,8,30400
-2,1,4.0,16,30500
-2,0,84.0,16,30600
-2,0,92.0,16,30700
-2,0,76.0,16,30800
-2,1,18.0,20,30900
-2,0,98.0,20,31000
-2,0,98.0,20,31100
-2,0,98.0,20,31200
-2,0,78.0,20,31300
-2,0,68.0,20,31400
-2,0,68.0,20,31500
-2,0,68.0,20,31600
-2,0,78.0,20,31700
-2,0,98.0,20,31800
-2,0,108.0,20,31900
-2,0,98.0,20,32000
-2,0,108.0,20,32100
-2,0,98.0,20,32200
-2,0,78.0,20,32300
-2,0,98.0,20,32400
-2,0,108.0,20,32500
-2,0,98.0,20,32600
-2,0,68.0,20,32700
-2,0,-2.0,20,32800
-2,0,78.0,20,32900
-2,0,98.0,20,33000
-2,0,108.0,20,33100
-2,0,88.0,20,33200
-2,0,88.0,20,33300
-2,0,98.0,20,33400
-2,0,98.0,20,33500
-2,0,98.0,20,33600
-2,0,98.0,20,33700
-2,0,88.0,20,33800
-2,0,98.0,20,33900
-2,0,88.0,20,34000
-2,0,88.0,20,34100
-2,0,88.0,20,34200
-2,0,78.0,20,34300
-2,0,98.0,20,34400
-2,0,98.0,20,34500
-2,0,98.0,20,34600
-2,0,108.0,20,34700
-2,0,118.0,20,34800
-2,0,118.0,20,34900
-2,0,118.0,20,35000
-2,0,118.0,20,35100
-2,0,118.0,20,35200
-2,0,108.0,20,35300
-2,0,108.0,20,35400
-2,0,28.0,20,35500
-2,0,108.0,20,35600
-2,0,118.0,20,35700
-2,0,118.0,20,35800
-2,0,108.0,20,35900
-2,0,108.0,20,36000
-2,0,108.0,20,36100
-2,0,98.0,20,36200
-2,0,98.0,20,36300
-2,0,108.0,20,36400
-2,0,108.0,20,36500
-2,0,78.0,20,36600
-2,0,78.0,20,36700
-2,0,148.0,20,36800
-2,0,98.0,20,36900
-2,0,98.0,20,37000
-2,0,118.0,20,37100
-2,0,118.0,20,37200
-2,0,108.0,20,37300
-2,0,98.0,20,37400
-2,0,88.0,20,37500
-2,0,98.0,20,37600
-2,0,88.0,20,37700
-2,0,98.0,20,37800
-2,0,88.0,20,37900
-2,0,98.0,20,38000
-2,0,98.0,20,38100
-2,0,78.0,20,38200
-2,0,78.0,20,38300
-2,0,88.0,20,38400
-2,0,88.0,20,38500
-2,0,78.0,20,38600
-2,0,138.0,20,38700
-2,0,138.0,20,38800
-2,0,68.0,20,38900
-2,0,88.0,20,39000
-2,0,58.0,20,39100
-2,0,38.0,20,39200
-2,0,38.0,20,39300
-2,0,38.0,20,39400
-2,0,28.0,20,39500
-2,0,38.0,20,39600
-2,0,58.0,20,39700
-2,0,58.0,20,39800
-2,0,38.0,20,39900
-2,0,28.0,20,40000
-2,0,28.0,20,40100
-2,0,18.0,20,40200
-2,0,28.0,20,40300
-2,0,28.0,20,40400
-2,0,28.0,20,40500
-2,0,8.0,20,40600
-2,0,8.0,20,40700
-2,0,-22.0,20,40800
-2,0,-12.0,20,40900
-2,0,-2.0,20,41000
-2,0,8.0,20,41100
-2,0,58.0,20,41200
-2,0,18.0,20,41300
-2,0,18.0,20,41400
-2,0,-32.0,20,41500
-2,0,18.0,20,41600
-2,0,38.0,20,41700
-2,0,68.0,20,41800
-2,0,18.0,20,41900
-2,0,68.0,20,42000
-2,0,78.0,20,42100
-2,0,98.0,20,42200
-2,0,78.0,20,42300
-2,0,78.0,20,42400
-2,0,78.0,20,42500
-2,0,78.0,20,42600
-2,0,68.0,20,42700
-2,0,68.0,20,42800
-2,0,68.0,20,42900
-2,0,68.0,20,43000
-2,0,78.0,20,43100
-2,0,78.0,20,43200
-2,0,68.0,20,43300
-2,0,88.0,20,43400
-2,0,78.0,20,43500
-2,0,78.0,20,43600
-2,0,78.0,20,43700
-2,0,88.0,20,43800
-2,0,98.0,20,43900
-2,0,118.0,20,44000
-2,0,128.0,20,44100
-2,0,118.0,20,44200
-2,0,118.0,20,44300
-2,0,128.0,20,44400
-2,0,128.0,20,44500
-2,0,128.0,20,44600
-2,0,118.0,20,44700
-2,0,118.0,20,44800
-2,0,128.0,20,44900
-2,0,118.0,20,45000
-2,0,128.0,20,45100
-2,0,128.0,20,45200
-2,0,138.0,20,45300
-2,0,138.0,20,45400
-2,0,138.0,20,45500
-2,0,148.0,20,45600
-2,0,148.0,20,45700
-2,0,158.0,20,45800
-2,0,148.0,20,45900
-2,0,158.0,20,46000
-2,0,158.0,20,46100
-2,0,198.0,20,46200
-2,0,148.0,20,46300
-2,0,148.0,20,46400
-2,0,168.0,20,46500
-2,0,168.0,20,46600
-2,0,168.0,20,46700
-2,0,98.0,20,46800
-2,0,158.0,20,46900
-2,0,158.0,20,47000
-2,0,178.0,20,47100
-2,0,238.0,20,47200
-2,0,198.0,20,47300
-2,0,208.0,20,47400
-2,0,218.0,20,47500
-2,0,198.0,20,47600
-2,0,208.0,20,47700
-2,0,208.0,20,47800
-2,0,198.0,20,47900
-2,0,198.0,20,48000
-2,0,178.0,20,48100
-2,0,178.0,20,48200
-2,0,188.0,20,48300
-2,0,178.0,20,48400
-2,0,188.0,20,48500
-2,0,188.0,20,48600
-2,0,178.0,20,48700
-2,0,168.0,20,48800
-2,0,178.0,20,48900
-2,0,188.0,20,49000
-2,0,198.0,20,49100
-2,0,198.0,20,49200
-2,0,208.0,20,49300
-2,0,188.0,20,49400
-2,0,198.0,20,49500
-2,0,208.0,20,49600
-2,0,198.0,20,49700
-2,0,208.0,20,49800
-2,0,208.0,20,49900
-2,0,218.0,20,50000
-2,0,218.0,20,50100
-2,0,228.0,20,50200
-2,0,248.0,20,50300
-2,0,208.0,20,50400
-2,0,208.0,20,50500
-2,0,208.0,20,50600
-2,0,208.0,20,50700
-2,0,218.0,20,50800
-2,0,228.0,20,50900
-2,0,228.0,20,51000
-2,0,228.0,20,51100
-2,0,228.0,20,51200
-2,0,238.0,20,51300
-2,0,228.0,20,51400
-2,0,228.0,20,51500
-2,0,248.0,20,51600
-2,0,228.0,20,51700
-2,0,228.0,20,51800
-2,0,208.0,20,51900
-2,0,208.0,20,52000
-2,0,198.0,20,52100
-2,0,198.0,20,52200
-2,0,248.0,20,52300
-2,0,188.0,20,52400
-2,0,188.0,20,52500
-2,0,178.0,20,52600
-2,0,188.0,20,52700
-2,0,188.0,20,52800
-2,0,188.0,20,52900
-2,0,188.0,20,53000
-2,0,188.0,20,53100
-2,0,178.0,20,53200
-2,0,188.0,20,53300
-2,0,188.0,20,53400
-2,0,168.0,20,53500
-2,0,178.0,20,53600
-2,0,158.0,20,53700
-2,0,78.0,20,53800
-2,0,148.0,20,53900
-2,0,138.0,20,54000
-2,0,128.0,20,54100
-2,0,128.0,20,54200
-2,0,138.0,20,54300
-2,0,118.0,20,54400
-2,0,138.0,20,54500
-2,0,128.0,20,54600
-2,0,118.0,20,54700
-2,0,128.0,20,54800
-2,0,128.0,20,54900
-2,0,78.0,20,55000
-2,0,128.0,20,55100
-2,0,138.0,20,55200
-2,0,128.0,20,55300
-2,0,128.0,20,55400
-2,0,118.0,20,55500
-2,0,128.0,20,55600
-2,0,128.0,20,55700
-2,0,118.0,20,55800
-2,0,128.0,20,55900
-2,0,138.0,20,56000
-2,0,138.0,20,56100
-2,0,148.0,20,56200
-2,0,168.0,20,56300
-2,0,148.0,20,56400
-2,0,148.0,20,56500
-2,0,148.0,20,56600
-2,0,138.0,20,56700
-2,0,158.0,20,56800
-2,0,158.0,20,56900
-2,0,158.0,20,57000
-2,0,168.0,20,57100
-2,0,188.0,20,57200
-2,0,168.0,20,57300
-2,0,168.0,20,57400
-2,0,158.0,20,57500
-2,0,148.0,20,57600
-2,0,158.0,20,57700
-2,0,148.0,20,57800
-2,0,148.0,20,57900
-2,0,198.0,20,58000
-2,0,148.0,20,58100
-2,0,148.0,20,58200
-2,0,158.0,20,58300
-2,0,178.0,20,58400
-2,0,188.0,20,58500
-2,0,198.0,20,58600
-2,0,198.0,20,58700
-2,0,198.0,20,58800
-2,0,198.0,20,58900
-2,0,198.0,20,59000
-2,0,198.0,20,59100
-2,0,198.0,20,59200
-2,0,208.0,20,59300
-2,0,208.0,20,59400
-2,0,188.0,20,59500
-2,0,208.0,20,59600
-2,0,218.0,20,59700
-2,0,158.0,20,59800
-2,0,228.0,20,59900
-2,0,218.0,20,60000
-2,0,238.0,20,60100
-2,0,238.0,20,60200
-2,0,238.0,20,60300
-2,0,248.0,20,60400
-2,0,228.0,20,60500
-2,0,218.0,20,60600
-2,0,198.0,20,60700
-2,0,198.0,20,60800
-2,0,208.0,20,60900
-2,0,238.0,20,61000
-2,0,238.0,20,61100
-2,0,238.0,20,61200
-2,0,238.0,20,61300
-2,0,218.0,20,61400
-2,0,238.0,20,61500
-2,0,238.0,20,61600
-2,0,238.0,20,61700
-2,0,228.0,20,61800
-2,0,238.0,20,61900
-2,0,228.0,20,62000
-2,0,228.0,20,62100
-2,0,238.0,20,62200
-2,0,248.0,20,62300
-2,0,248.0,20,62400
-2,0,248.0,20,62500
-2,0,258.0,20,62600
-2,0,248.0,20,62700
-2,0,248.0,20,62800
-2,0,248.0,20,62900
-2,0,198.0,20,63000
-2,0,268.0,20,63100
-2,0,278.0,20,63200
-2,0,278.0,20,63300
-2,0,288.0,20,63400
-2,0,278.0,20,63500
-2,0,298.0,20,63600
-2,0,298.0,20,63700
-2,0,318.0,20,63800
-2,0,328.0,20,63900
-2,0,328.0,20,64000
-2,0,338.0,20,64100
-2,0,318.0,20,64200
-2,0,318.0,20,64300
-2,0,318.0,20,64400
-2,0,328.0,20,64500
-2,0,328.0,20,64600
-2,0,328.0,20,64700
-2,0,338.0,20,64800
-2,0,338.0,20,64900
-2,0,328.0,20,65000
-2,0,338.0,20,65100
-2,0,338.0,20,65200
-2,0,398.0,20,65300
-2,0,358.0,20,65400
-2,0,358.0,20,65500
-2,0,358.0,20,65600
-2,0,358.0,20,65700
-2,0,368.0,20,65800
-2,0,378.0,20,65900
-2,0,378.0,20,66000
-2,0,358.0,20,66100
-2,0,378.0,20,66200
-2,0,388.0,20,66300
-2,0,388.0,20,66400
-2,0,378.0,20,66500
-2,0,378.0,20,66600
-2,0,378.0,20,66700
-2,0,378.0,20,66800
-2,0,318.0,20,66900
-2,0,388.0,20,67000
-2,0,388.0,20,67100
-2,0,388.0,20,67200
-2,0,378.0,20,67300
-2,0,378.0,20,67400
-2,0,378.0,20,67500
-2,0,398.0,20,67600
-2,0,378.0,20,67700
-2,0,388.0,20,67800
-2,0,388.0,20,67900
-2,0,398.0,20,68000
-2,0,398.0,20,68100
-2,0,408.0,20,68200
-2,0,418.0,20,68300
-2,0,408.0,20,68400
-2,0,408.0,20,68500
-2,0,388.0,20,68600
-2,0,398.0,20,68700
-2,0,378.0,20,68800
-2,0,368.0,20,68900
-2,0,368.0,20,69000
-2,0,358.0,20,69100
-2,0,348.0,20,69200
-2,0,368.0,20,69300
-2,0,358.0,20,69400
-2,0,348.0,20,69500
-2,0,348.0,20,69600
-2,0,358.0,20,69700
-2,0,358.0,20,69800
-2,0,368.0,20,69900
-2,1,423.0,10,70000
-2,0,388.0,10,70100
-2,0,383.0,10,70200
-2,0,388.0,10,70300
-2,0,383.0,10,70400
-2,0,393.0,10,70500
-2,0,393.0,10,70600
-2,0,393.0,10,70700
-2,0,398.0,10,70800
-2,0,398.0,10,70900
-2,0,398.0,10,71000
-2,0,398.0,10,71100
-2,0,418.0,10,71200
-2,0,398.0,10,71300
-2,0,398.0,10,71400
-2,1,350.5,15,71500
-2,0,410.5,15,71600
-2,0,395.5,15,71700
-2,0,395.5,15,71800
-2,0,395.5,15,71900
-2,0,395.5,15,72000
-2,0,403.0,15,72100
-2,0,388.0,15,72200
-2,0,388.0,15,72300
-2,0,410.5,15,72400
-2,0,418.0,15,72500
-2,0,418.0,15,72600
-2,0,418.0,15,72700
-2,0,410.5,15,72800
-2,0,425.5,15,72900
-2,0,418.0,15,73000
-2,0,425.5,15,73100
-2,0,425.5,15,73200
-2,0,410.5,15,73300
-2,0,418.0,15,73400
-2,0,418.0,15,73500
-2,0,418.0,15,73600
-2,0,418.0,15,73700
-2,0,455.5,15,73800
-2,0,425.5,15,73900
-2,0,418.0,15,74000
-2,0,425.5,15,74100
-2,0,410.5,15,74200
-2,0,418.0,15,74300
-2,0,448.0,15,74400
-2,0,410.5,15,74500
-2,0,410.5,15,74600
-2,0,410.5,15,74700
-2,0,410.5,15,74800
-2,0,403.0,15,74900
-2,0,395.5,15,75000
-2,0,380.5,15,75100
-2,0,380.5,15,75200
-2,0,380.5,15,75300
-2,0,380.5,15,75400
-2,0,380.5,15,75500
-2,0,418.0,15,75600
-2,0,380.5,15,75700
-2,0,388.0,15,75800
-2,0,388.0,15,75900
-2,0,403.0,15,76000
-2,0,410.5,15,76100
-2,0,388.0,15,76200
-2,0,403.0,15,76300
-2,0,350.5,15,76400
-2,0,403.0,15,76500
-2,0,403.0,15,76600
-2,0,403.0,15,76700
-2,0,403.0,15,76800
-2,0,395.5,15,76900
-2,0,395.5,15,77000
-2,0,403.0,15,77100
-2,0,403.0,15,77200
-2,0,418.0,15,77300
-2,0,380.5,15,77400
-2,0,440.5,15,77500
-2,0,478.0,15,77600
-2,0,433.0,15,77700
-2,0,433.0,15,77800
-2,0,440.5,15,77900
-2,0,425.5,15,78000
-2,0,433.0,15,78100
-2,0,418.0,15,78200
-2,0,418.0,15,78300
-2,0,418.0,15,78400
-2,0,418.0,15,78500
-2,0,425.5,15,78600
-2,0,418.0,15,78700
-2,0,410.5,15,78800
-2,0,410.5,15,78900
-2,0,403.0,15,79000
-2,0,448.0,15,79100
-2,0,410.5,15,79200
-2,0,418.0,15,79300
-2,0,418.0,15,79400
-2,0,418.0,15,79500
-2,0,418.0,15,79600
-2,0,418.0,15,79700
-2,0,395.5,15,79800
-2,0,395.5,15,79900
-2,0,403.0,15,80000
-2,0,403.0,15,80100
-2,0,425.5,15,80200
-2,0,425.5,15,80300
-2,0,373.0,15,80400
-2,0,425.5,15,80500
-2,0,418.0,15,80600
-2,0,418.0,15,80700
-2,0,425.5,15,80800
-2,0,433.0,15,80900
-2,0,440.5,15,81000
-2,0,440.5,15,81100
-2,0,440.5,15,81200
-2,0,433.0,15,81300
-2,0,433.0,15,81400
-2,0,440.5,15,81500
-2,0,448.0,15,81600
-2,0,448.0,15,81700
-2,0,440.5,15,81800
-2,0,395.5,15,81900
-2,0,440.5,15,82000
-2,1,476.0,8,82100
-2,0,440.0,8,82200
-2,0,444.0,8,82300
-2,0,444.0,8,82400
-2,0,448.0,8,82500
-2,0,444.0,8,82600
-2,0,444.0,8,82700
-2,0,444.0,8,82800
-2,0,456.0,8,82900
-2,0,464.0,8,83000
-2,0,464.0,8,83100
-2,0,464.0,8,83200
-2,0,468.0,8,83300
-2,0,472.0,8,83400
-2,0,472.0,8,83500
-2,0,480.0,8,83600
-2,0,480.0,8,83700
-2,0,484.0,8,83800
-2,0,484.0,8,83900
-2,0,488.0,8,84000
-2,0,484.0,8,84100
-2,0,480.0,8,84200
-2,0,480.0,8,84300
-2,0,480.0,8,84400
-2,0,484.0,8,84500
-2,0,484.0,8,84600
-2,0,476.0,8,84700
-2,0,488.0,8,84800
-2,0,488.0,8,84900
-2,0,492.0,8,85000
-2,0,488.0,8,85100
-2,0,488.0,8,85200
-2,0,484.0,8,85300
-2,0,492.0,8,85400
-2,0,492.0,8,85500
-2,0,488.0,8,85600
-2,0,488.0,8,85700
-2,0,488.0,8,85800
-2,0,484.0,8,85900
-2,0,480.0,8,86000
-2,0,480.0,8,86100
-2,0,488.0,8,86200
-2,0,488.0,8,86300
-2,0,488.0,8,86400
-2,0,496.0,8,86500
-2,0,496.0,8,86600
-2,0,488.0,8,86700
-2,0,488.0,8,86800
-2,0,488.0,8,86900
-2,0,484.0,8,87000
-2,0,480.0,8,87100
-2,0,480.0,8,87200
-2,0,480.0,8,87300
-2,0,488.0,8,87400
-2,0,484.0,8,87500
-2,0,484.0,8,87600
-2,0,480.0,8,87700
-2,0,480.0,8,87800
-2,0,480.0,8,87900
-2,0,484.0,8,88000
-2,0,484.0,8,88100
-2,0,484.0,8,88200
-2,0,480.0,8,88300
-2,0,472.0,8,88400
-2,0,468.0,8,88500
-2,0,472.0,8,88600
-2,0,464.0,8,88700
-2,0,436.0,8,88800
-2,0,472.0,8,88900
-2,0,464.0,8,89000
-2,0,464.0,8,89100
-2,0,464.0,8,89200
-2,0,468.0,8,89300
-2,0,476.0,8,89400
-2,0,472.0,8,89500
-2,0,468.0,8,89600
-2,0,472.0,8,89700
-2,0,468.0,8,89800
-2,0,472.0,8,89900
-2,0,476.0,8,90000
-2,0,476.0,8,90100
-2,0,472.0,8,90200
-2,0,472.0,8,90300
-2,0,472.0,8,90400
-2,0,472.0,8,90500
-2,0,476.0,8,90600
-2,0,476.0,8,90700
-2,0,448.0,8,90800
-2,0,464.0,8,90900
-2,0,464.0,8,91000
-2,0,468.0,8,91100
-2,0,472.0,8,91200
-2,0,472.0,8,91300
-2,0,472.0,8,91400
-2,0,464.0,8,91500
-2,0,464.0,8,91600
-2,1,398.0,20,91700
-2,0,498.0,20,91800
-2,0,498.0,20,91900
-2,0,498.0,20,92000
-2,0,508.0,20,92100
-2,0,518.0,20,92200
-2,0,508.0,20,92300
-2,0,508.0,20,92400
-2,0,508.0,20,92500
-2,0,508.0,20,92600
-2,0,488.0,20,92700
-2,0,488.0,20,92800
-2,0,478.0,20,92900
-2,0,458.0,20,93000
-2,1,510.0,14,93100
-2,0,461.0,14,93200
-2,0,454.0,14,93300
-2,0,454.0,14,93400
-2,0,454.0,14,93500
-2,0,447.0,14,93600
-2,0,447.0,14,93700
-2,0,426.0,14,93800
-2,0,419.0,14,93900
-2,0,426.0,14,94000
-2,0,419.0,14,94100
-2,0,426.0,14,94200
-2,0,426.0,14,94300
-2,0,419.0,14,94400
-2,0,412.0,14,94500
-2,0,426.0,14,94600
-2,0,426.0,14,94700
-2,0,426.0,14,94800
-2,0,419.0,14,94900
-2,0,412.0,14,95000
-2,0,419.0,14,95100
-2,0,419.0,14,95200
-2,0,426.0,14,95300
-2,0,426.0,14,95400
-2,0,440.0,14,95500
-2,0,482.0,14,95600
-2,0,447.0,14,95700
-2,0,440.0,14,95800
-2,0,433.0,14,95900
-2,0,426.0,14,96000
-2,0,419.0,14,96100
-2,0,426.0,14,96200
-2,0,426.0,14,96300
-2,0,426.0,14,96400
-2,0,419.0,14,96500
-2,0,426.0,14,96600
-2,0,440.0,14,96700
-2,0,440.0,14,96800
-2,0,447.0,14,96900
-2,0,461.0,14,97000
-2,0,496.0,14,97100
-2,0,454.0,14,97200
-2,0,454.0,14,97300
-2,0,454.0,14,97400
-2,0,454.0,14,97500
-2,0,440.0,14,97600
-2,0,454.0,14,97700
-2,0,454.0,14,97800
-2,0,454.0,14,97900
-2,0,454.0,14,98000
-2,0,447.0,14,98100
-2,0,440.0,14,98200
-2,0,440.0,14,98300
-2,0,447.0,14,98400
-2,0,447.0,14,98500
-2,0,440.0,14,98600
-2,0,447.0,14,98700
-2,0,454.0,14,98800
-2,0,489.0,14,98900
-2,0,454.0,14,99000
-2,0,461.0,14,99100
-2,0,489.0,14,99200
-2,0,405.0,14,99300
-2,0,447.0,14,99400
-2,0,440.0,14,99500
-2,0,461.0,14,99600
-2,0,468.0,14,99700
-2,0,419.0,14,99800
-2,0,468.0,14,99900
-2,0,461.0,14,100000
-2,0,482.0,14,100100
-2,0,489.0,14,100200
-2,0,496.0,14,100300
-2,0,496.0,14,100400
-2,0,482.0,14,100500
-2,0,475.0,14,100600
-2,0,468.0,14,100700
-2,0,475.0,14,100800
-2,0,475.0,14,100900
-2,0,482.0,14,101000
-2,0,482.0,14,101100
-2,0,475.0,14,101200
-2,0,468.0,14,101300
-2,0,468.0,14,101400
-2,0,475.0,14,101500
-2,0,475.0,14,101600
-2,0,475.0,14,101700
-2,0,468.0,14,101800
-2,0,468.0,14,101900
-2,1,510.0,8,102000
-2,0,482.0,8,102100
-2,0,478.0,8,102200
-2,0,478.0,8,102300
-2,0,458.0,8,102400
-2,0,478.0,8,102500
-2,0,474.0,8,102600
-2,0,474.0,8,102700
-2,0,482.0,8,102800
-2,0,486.0,8,102900
-2,0,486.0,8,103000
-2,0,490.0,8,103100
-2,1,429.0,18,103200
-2,0,519.0,18,103300
-2,0,528.0,18,103400
-2,0,528.0,18,103500
-2,0,510.0,18,103600
-2,0,510.0,18,103700
-2,0,501.0,18,103800
-2,0,501.0,18,103900
-2,0,501.0,18,104000
-2,0,501.0,18,104100
-2,0,501.0,18,104200
-2,0,483.0,18,104300
-2,0,474.0,18,104400
-2,0,474.0,18,104500
-2,0,492.0,18,104600
-2,0,492.0,18,104700
-2,0,492.0,18,104800
-2,0,501.0,18,104900
-2,0,492.0,18,105000
-2,0,474.0,18,105100
-2,0,474.0,18,105200
-2,0,465.0,18,105300
-2,0,483.0,18,105400
-2,0,465.0,18,105500
-2,0,465.0,18,105600
-2,0,483.0,18,105700
-2,0,420.0,18,105800
-2,0,465.0,18,105900
-2,0,465.0,18,106000
-2,0,465.0,18,106100
-2,0,465.0,18,106200
-2,0,474.0,18,106300
-2,0,474.0,18,106400
-2,0,456.0,18,106500
-2,0,447.0,18,106600
-2,0,447.0,18,106700
-2,0,474.0,18,106800
-2,0,456.0,18,106900
-2,0,456.0,18,107000
-2,0,447.0,18,107100
-2,0,456.0,18,107200
-2,0,465.0,18,107300
-2,0,465.0,18,107400
-2,0,456.0,18,107500
-2,0,474.0,18,107600
-2,0,474.0,18,107700
-2,0,483.0,18,107800
-2,0,483.0,18,107900
-2,0,492.0,18,108000
-2,0,483.0,18,108100
-2,0,492.0,18,108200
-2,0,501.0,18,108300
-2,0,501.0,18,108400
-2,0,438.0,18,108500
-2,0,501.0,18,108600
-2,0,510.0,18,108700
-2,0,510.0,18,108800
-2,0,510.0,18,108900
-2,0,510.0,18,109000
-2,0,555.0,18,109100
-2,0,501.0,18,109200
-2,0,492.0,18,109300
-2,0,492.0,18,109400
-2,0,492.0,18,109500
-2,0,510.0,18,109600
-2,0,510.0,18,109700
-2,0,492.0,18,109800
-2,0,501.0,18,109900
-2,0,483.0,18,110000
-2,0,483.0,18,110100
-2,0,483.0,18,110200
-2,0,474.0,18,110300
-2,0,465.0,18,110400
-2,0,474.0,18,110500
-2,0,465.0,18,110600
-2,0,456.0,18,110700
-2,0,465.0,18,110800
-2,0,465.0,18,110900
-2,0,465.0,18,111000
-2,0,474.0,18,111100
-2,0,411.0,18,111200
-2,0,456.0,18,111300
-2,0,447.0,18,111400
-2,0,456.0,18,111500
-2,0,456.0,18,111600
-2,0,456.0,18,111700
-2,0,447.0,18,111800
-2,0,447.0,18,111900
-2,0,510.0,18,112000
-2,0,474.0,18,112100
-2,0,474.0,18,112200
-2,0,474.0,18,112300
-2,0,465.0,18,112400
-2,0,465.0,18,112500
-2,0,474.0,18,112600
-2,0,483.0,18,112700
-2,0,528.0,18,112800
-2,0,492.0,18,112900
-2,0,492.0,18,113000
-2,0,492.0,18,113100
-2,0,510.0,18,113200
-2,0,510.0,18,113300
-2,0,519.0,18,113400
-2,0,510.0,18,113500
-2,0,510.0,18,113600
-2,0,501.0,18,113700
-2,0,492.0,18,113800
-2,0,501.0,18,113900
-2,0,528.0,18,114000
-2,0,528.0,18,114100
-2,0,537.0,18,114200
-2,0,528.0,18,114300
-2,0,528.0,18,114400
-2,0,546.0,18,114500
-2,0,537.0,18,114600
-2,0,537.0,18,114700
-2,0,537.0,18,114800
-2,0,519.0,18,114900
-2,0,519.0,18,115000
-2,0,528.0,18,115100
-2,0,510.0,18,115200
-2,0,501.0,18,115300
-2,0,501.0,18,115400
-2,0,474.0,18,115500
-2,0,483.0,18,115600
-2,0,483.0,18,115700
-2,0,483.0,18,115800
-2,0,483.0,18,115900
-2,0,483.0,18,116000
-2,0,465.0,18,116100
-2,0,465.0,18,116200
-2,1,510.0,12,116300
-2,0,468.0,12,116400
-2,0,462.0,12,116500
-2,0,426.0,12,116600
-2,0,450.0,12,116700
-2,0,456.0,12,116800
-2,0,420.0,12,116900
-2,0,450.0,12,117000
-2,0,456.0,12,117100
-2,0,462.0,12,117200
-2,0,462.0,12,117300
-2,0,468.0,12,117400
-2,0,474.0,12,117500
-2,0,480.0,12,117600
-2,0,480.0,12,117700
-2,0,432.0,12,117800
-2,0,474.0,12,117900
-2,0,468.0,12,118000
-2,0,468.0,12,118100
-2,0,504.0,12,118200
